2,5843816674,14710392
2,6203436455,96430337
2,6399664882,74673186
2,6488261652,66293795
2,6596018231,14630845
2,6672268898,33479028
2,6743115568,23627341
2,6765085436,67282073
2,6841281258,25163121
2,6841306208,30090568
2,6964623231,80849080
2,7068540228,86671001
2,7178570729,58503857
2,7222042837,38167645
2,7390444967,37790761
2,7394850082,41875185
2,7426812804,60735086
2,7465939617,31918657
2,7778843530,91696607
2,7834529187,86054068
2,7879450483,61767270
2,8019255145,54737576
2,8132932548,58830529
2,8205868619,65609435
2,8339045403,10624038
2,8492804403,81314273
2,8914573064,99327326
2,9251969558,55994980
2,9373223218,60036231
2,9454405885,56755668
2,9583257479,86335271
2,9676194121,49827112
2,9697187693,80188016
2,9772057459,22098485
3,1114292193,61340507
3,1242269109,87730866
3,1322452653,56857267
3,1613992330,61429817
3,2048886472,47871555
3,2079576037,17068452
3,2477364844,29737586
3,2704118171,89717976
3,2711364608,27564185
3,3180816337,56335044
3,3235555572,45066412
3,3241474253,76944211
3,3277575763,99263239
3,3318766256,10973032
3,3411468819,85327527
3,3451306725,68874633
3,3597145102,63100318
3,3624496264,44382586
3,3760499897,21016409
3,3835023162,31597543
3,4177373495,31554281
3,4316895992,30160050
3,4380910742,47840314
3,4481474566,17818636
3,4495790934,69591756
3,4539831070,31524315
3,4591948555,26766671
3,4614867427,83075343
3,4736970749,11971872
3,4744958697,39425132
3,4805577530,91658611
3,4862368786,68249160
3,4959176341,92525108
3,4980621481,41439661
3,5060250677,42570454
3,5072502357,21117320
3,5228685643,10341475
3,5654612680,22831212
3,5687289301,43278888
3,5694487207,62736705
3,5774757438,89463497
3,5777954095,50788159
3,5940185599,94273949
3,5964853423,86704729
3,6234873408,90583238
3,6253525193,60991656
3,6270425043,72602440
3,6323911707,14398723
3,6509888468,81877974
3,6752659971,57801404
3,6874916856,37426170
3,6927287800,13176392
3,6991825606,17386850
3,7472496905,20043319
3,7617352500,58787518
3,7664474817,57703538
3,7842264396,92027934
3,7932436273,94609383
3,8021979222,56337926
3,8025797856,29056762
3,8050047781,77328528
3,8136329476,76484371
3,8146660850,13357040
3,8202514877,79857385
3,8329602101,44942727
3,8358230899,54941311
3,8387719293,97346246
3,8543456189,23112257
3,8580820528,18315287
3,8657911732,35445765
3,8667915309,88805212
3,8785579079,75807776
3,8826717407,69966395
3,9093728669,90204783
3,9374690259,81538794
3,9838457021,84188260
3,9991881628,13108356
3,9996928484,98672738
4,1007553759,57784137
4,1039405254,68416055
4,1088233716,59310648
4,1131796656,13516269
4,1132480393,82308264
4,1674036348,46410806
4,1933973866,97309840
4,2004358584,80905184
4,2023242225,56626589
4,2064846869,92563635
4,2105486240,23615522
4,2141321112,50658229
4,2296590671,77445955
4,2373924019,14828619
4,2918359740,14602619
4,3052316276,50506205
4,3079591402,72612672
4,3091425047,52966644
4,3218321981,69617124
4,3431800292,73987720
4,3440317870,81927620
4,3577369791,67045791
4,3610179336,66720429
4,3912074293,65231480
4,3959962906,70536702
4,3973412829,31590538
4,4109692081,24971576
4,4258100135,43036664
4,4438919935,87732608
4,4462773224,92324292
4,4551554959,24782213
4,4553561095,73297486
4,4575436139,93006171
4,4784066950,34968482
4,4977018276,46819039
4,5206779256,56419602
4,5213281355,61023495
4,5603958821,13365097
4,5688927133,92627242
4,5784341583,95913984
4,5903003547,17707798
4,6011866938,48044624
4,6049811549,34260685
4,6095913727,63549191
4,6351215771,58729230
4,6400951394,78797288
4,6428131338,67549348
4,6585322036,84264011
4,6603526615,71530240
4,6606147154,61027624
4,6646569885,23745501
4,6752534412,33857404
4,6955900509,17325634
4,6980829421,69747657
4,7127868809,30128152
4,7324951811,22281872
4,7346531484,76111833
4,7525392106,73412316
4,7743162731,97725713
4,7889201869,62562512
4,7995887078,48093134
4,8143715357,35642904
4,8171308038,26476948
4,8190541752,87541221
4,8332024337,45823808
4,8437882577,20146609
4,8721662992,62085464
4,8737770280,26224862
4,8812330936,74469738
4,8893075236,18749866
4,8989422910,56897402
4,9046308304,35805134
4,9062382124,46467961
4,9348451029,45309902
4,9391626754,67846426
4,9504525574,29949879
4,9704071642,75072642
4,9748794470,64150524
5,1221474833,64771554
5,1310239371,79324983
5,1437371539,53930212
5,1615249197,84087415
5,1727562826,65109463
5,1920547312,46718970
5,1939550836,46342484
5,1941736202,49848073
5,2110806072,30407730
5,2154710129,42227084
5,2381503052,10352951
5,2496679863,36039043
5,2583457251,16192147
5,2614449132,12252132
5,2617529444,85350831
5,2644506528,43478591
5,2649756917,89802205
5,2727897228,43146062
5,2730485340,75881659
5,2749831604,88376846
5,2896433634,91505477
5,3073029705,66221724
5,3109271328,82972335
5,3189959548,92369006
5,3340674503,79808131
5,3347553914,78243430
5,3467195214,43476211
5,3595029117,14808548
5,3748679767,84088167
5,4118682022,80181848
5,4250998162,98173553
5,4321168046,23035725
5,4383346379,65252501
5,4386964697,73173965
5,4489714036,70491506
5,4509412606,94514772
5,4724881549,38122859
5,4874558766,11877014
5,4936066826,79147667
5,4953608174,15859264
5,5256533379,62454520
5,5778992767,25006787
5,5784450703,46646073
5,5809337284,36722196
5,5876325098,33848786
5,6032336687,90679200
5,6105517814,92901825
5,6541813969,38062974
5,7094705342,38874715
5,7189605323,81632107
5,7248218762,94898967
5,7445736098,21076364
5,7587508645,29981948
5,7774584826,67715625
5,7783875823,25498359
5,8034237953,94877746
5,8355735459,73748008
5,8431667323,40294448
5,8437229298,18662678
5,8468400307,21522902
5,8470318786,90703472
5,8573556370,96037955
5,8614631326,63217964
5,8630497577,88340125
5,8881012800,99586423
5,8900210113,90727708
5,9096650983,66203380
5,9206496273,19645661
5,9373898618,11060973
5,9531582351,46244076
5,9708341787,18900129
5,9761945276,97311357
5,9767344159,88299217
5,9776564408,24933957
5,9787920061,93575723
5,9824040248,96376423
5,9916389735,15131021
5,9980479453,19664671
6,1374790377,47646347
6,1436613557,27250937
6,1471042039,33866728
6,1628494956,95993817
6,1645668323,44183250
6,1676052482,35080633
6,1720333756,81483088
6,1752547105,22310317
6,2230747252,55785978
6,2277029294,18509994
6,2310552254,83536618
6,2500461598,31934193
6,2645367917,91065722
6,2649341150,27652956
6,3033795841,94732571
6,3058896638,17959508
6,3120700465,29968156
6,3131519099,12155432
6,3147411670,59947897
6,3164746153,37566486
6,3214354790,12980416
6,3285109935,38983932
6,3466579393,39529700
6,3489603821,42889516
6,3514606272,96126082
6,3724080823,27523792
6,3856598128,75220121
6,4002559039,45151795
6,4099728142,89165709
6,4172165158,24582527
6,4488553043,89227208
6,4614498697,72475249
6,4843969989,43782580
6,4889965022,84615587
6,4954460414,99122807
6,5043771409,35478398
6,5056489500,14156399
6,5072336036,65375975
6,5241940736,55225758
6,5424913154,20137870
6,5787773590,55896521
6,5809410232,35226039
6,5922567700,46601842
6,6167162610,38265899
6,6209888687,13323167
6,6436710122,78532862
6,6488552578,52426835
6,6495430858,18617119
6,6675498776,88286810
6,6801995759,81587865
6,6952887531,70637132
6,7063162277,55722082
6,7222785743,54153973
6,7317348381,40063288
6,7338722896,69264778
6,7561024997,20782650
6,7735531703,10958783
6,7820108230,49602386
6,8005698964,23305648
6,8226449860,73519181
6,8287226647,49025645
6,8400756237,65356279
6,8435109060,92098909
6,8556960057,52974641
6,8601260796,25241708
6,8638158860,71449289
6,8698744866,73374163
6,8702714814,96574739
6,8771862795,53449768
6,9270865318,70671789
6,9320134426,96474689
6,9471503315,68582514
6,9503658216,85363085
6,9556177232,65210206
6,9612506125,92956460
6,9714271618,97697618
6,9757916178,29940347
6,9837958782,24397513
7,1038579228,60781179
7,1058400900,40659650
7,1099981798,83871251
7,1133449626,48449464
7,1158394194,28421816
7,1169273280,74768500
7,1217900383,77642243
7,1301250095,67612936
7,1620358089,44329571
7,1739471089,17730248
7,1822097224,84830741
7,1889745174,57278130
7,2067668883,86903728
7,2106207445,46404691
7,2306697251,89702101
7,2400433587,98928428
7,2478968773,66890879
7,2628157259,60629152
7,2785270277,15576123
7,2786832271,45292523
7,2899770972,84755773
7,3118842783,46078933
7,3227395322,83932011
7,3535011035,70664300
7,3562445474,81682214
7,3857797953,80995965
7,3859070475,29054937
7,3894862201,27162672
7,3909142055,94337225
7,4248152353,23102159
7,4360762740,85435704
7,4461042409,60434153
7,4463501032,67696301
7,4731450151,83315549
7,4943117411,77483155
7,4982052598,30568988
7,5000823563,65348041
7,5051269503,11307322
7,5148530384,93984555
7,5173095840,62909084
7,5251886055,66822013
7,5253113361,63973473
7,5302979124,63129722
7,5565216559,93016974
7,5616538221,26075893
7,5690137778,17715554
7,5850374545,90825359
7,5857170584,14455162
7,5988049296,52277859
7,6084673399,46376363
7,6095547211,88471915
7,6152061333,81274517
7,6483170937,80377207
7,6568658824,10817347
7,6786206397,91864905
7,7028974519,57352920
7,7182475710,94339203
7,7302072115,93809607
7,7389724374,44011708
7,7704100182,$1090610
7,7777095465,73938473
7,7870683684,32895297
7,8006018953,66038243
7,8024581578,39893834
7,8082555058,13520526
7,8111795610,47117959
7,8321826569,65518551
7,8581915377,96085965
7,8674331873,11601162
7,8690841541,64699304
7,8774877762,76448520
7,8785545949,30009706
7,8941822451,59870212
7,9233435571,93722797
7,9378045427,71571638
7,9479433059,10060525
7,9542854294,28689512
7,9795152442,87587522
8,1011275989,23771782
8,1093032535,83325911
8,1125420723,19623686
8,1248152053,43907633
8,1379400023,73738065
8,1387900632,85405049
8,1465847597,12836852
8,1554595730,80350281
8,1943005316,21670427
8,1980960029,72687059
8,2226647989,80603559
8,2250727805,95625467
8,2325342056,73603637
8,2424633435,61968812
8,2431007424,36322391
8,2527048944,36893153
8,2577190694,67840798
8,2842232341,53920493
8,2956319465,69679369
8,2990822178,78349456
8,3277906628,83679253
8,3850068117,48552613
8,3894816522,27074459
8,3930697012,58290382
8,4008462006,50746259
8,4162695785,56744908
8,4249148528,52191106
8,4480724104,21214497
8,4604227392,35868482
8,4636844384,61335916
8,4748938718,98788837
8,4757505563,93724194
8,4953114846,44904905
8,5065917948,54463377
8,5071734818,18552438
8,5332494023,42555222
8,5387807088,59484359
8,5415329660,15050577
8,5515437583,33842035
8,5521244397,98345161
8,5675202472,13806843
8,5739289897,42393057
8,5816134762,84011266
8,5850708389,94581894
8,5916632595,63714479
8,6061651672,50154794
8,6142429924,87004583
8,6200969922,98692526
8,6326629246,23705582
8,6552083522,65029941
8,6634640279,85287578
8,6734569989,51593575
8,6842235761,99024372
8,6860518627,91543322
8,6864189069,73341312
8,6966818550,89905943
8,7185412881,96721433
8,7197308483,98535048
8,7203978194,37219610
8,7230164204,29012192
8,7364418048,31654601
8,7625433697,19903217
8,7652949038,35414721
8,7755179455,60170318
8,7925418032,67568540
8,8194508513,27900423
8,8232842750,96845593
8,8286994029,98870445
8,8439973301,15671804
8,8658713219,69580762
8,8864338077,23239218
8,9004918063,58255486
8,9034556099,84409565
8,9162560866,83865348
8,9410274816,26251125
8,9688820973,23318504
8,9690870000,56031561
8,9921224136,26945494
9,1041291733,17921748
9,1091343266,69319071
9,1243369465,89292674
9,1379513401,89997168
9,1483496299,61202953
9,1559771978,30217631
9,1563547545,88448933
9,1709249907,60750935
9,1789180989,95588429
9,1826442964,71090743
9,1935764976,91859588
9,1947542303,63935498
9,2110369512,47013022
9,2204592686,15932381
9,2333670374,30563984
9,2335276032,53771376
9,2689145703,94083017
9,2820309479,22682070
9,2859014078,93294553
9,3062807473,36968601
9,3237410799,61273981
9,3284057527,70939048
9,3359710723,72770833
9,3405513420,71059057
9,3641447293,97762097
9,3660261598,46470314
9,3786692578,92535969
9,3813566947,68728770
9,3929740605,34491424
9,4176822037,89164637
9,4257357321,45963593
9,4327738056,34011327
9,4345706100,39896954
9,4499561518,88268565
9,4512245392,57332712
9,4747470610,13518286
9,4778916692,38272673
9,4837991070,56349536
9,4840226978,91974610
9,4883668616,29012627
9,4899604654,99391885
9,5025821109,44472770
9,5148317505,92081378
9,5478272880,32463660
9,5543870173,99257621
9,5560679914,52533727
9,5568667779,99260658
9,5675371251,73297334
9,5829566004,42446711
9,5910265127,57803382
9,5966288923,17387814
9,6004913995,74735413
9,6019840537,45381290
9,6282525413,24624507
9,6514121302,13015093
9,6527245702,92164361
9,6729319860,81714983
9,6733947003,34278601
9,7074276107,49212156
9,7130227529,39541889
9,7153118548,28831725
9,7235624874,78636541
9,7718804244,54523571
9,7723815639,96633757
9,7812237272,10893265
9,8164209787,70178572
9,8605419233,77376943
9,8756307440,49103529
9,8805468459,16255888
9,8861602570,98276934
9,8984548612,10621569
9,9046408600,41766269
9,9149694244,79226368
9,9166917803,36219445
9,9376145964,63980798
9,9446467346,36611674
9,9531962071,49112975
9,9686781932,64080427
